Cebpe	Cebpe
Slc7a8	Slc7a8
Homez	Homez
Ppp1r3e	Ppp1r3e
Bcl2l2	Bcl2l2
Pabpn1	Pabpn1
Slc22a17	Slc22a17
Efs	Efs
Il25	Il25
Cmtm5	Cmtm5
Myh6	Myh6
Mir208a	Mir208a
D830015G02Rik	D830015G02Rik
Myh7	Myh7
Mir208b	Mir208b
Ngdn	Ngdn
Zfhx2	Zfhx2
Zfhx2as	Zfhx2as
Thtpa	Thtpa
Ap1g2	Ap1g2
Jph4	Jph4
Dhrs2	Dhrs2
Dhrs4	Dhrs4
Lrrc16b	Lrrc16b
Cpne6	Cpne6
Nrl	Nrl
Pck2	Pck2
Dcaf11	Dcaf11
Fitm1	Fitm1
Psme1	Psme1
Fam158a	Fam158a
Psme2	Psme2
Rnf31	Rnf31
Irf9	Irf9
Rec8	Rec8
Ipo4	Ipo4
Tm9sf1	Tm9sf1
Tssk4	Tssk4
Mdp1	Mdp1
Nedd8	Nedd8
Gmpr2	Gmpr2
Tinf2	Tinf2
Tgm1	Tgm1
Rabggta	Rabggta
Dhrs1	Dhrs1
2610027L16Rik	2610027L16Rik
Cideb	Cideb
Ltb4r2	Ltb4r2
Ltb4r1	Ltb4r1
Adcy4	Adcy4
Ripk3	Ripk3
Nfatc4	Nfatc4
Nynrin	Nynrin
Cbln3	Cbln3
Khnyn	Khnyn
Sdr39u1	Sdr39u1
Cma1	Cma1
Mcpt-ps1	Mcpt-ps1
Cma2	Cma2
Gm5801	Gm5801
Mcpt1	Mcpt1
Mcpt9	Mcpt9
Mcpt2	Mcpt2
Mcpt4	Mcpt4
Mcpt8	Mcpt8
Ctsg	Ctsg
Gzme	Gzme
Gzmd	Gzmd
Gzmg	Gzmg
Gzmn	Gzmn
Gzmf	Gzmf
Gzmc	Gzmc
Gzmb	Gzmb
Atp12a	Atp12a
Rnf17	Rnf17
Cenpj	Cenpj
Parp4	Parp4
Mphosph8	Mphosph8
Gm16973	Gm16973
Pspc1	Pspc1
Zmym5	Zmym5
Zmym2	Zmym2
B020004C17Rik	B020004C17Rik
Gja3	Gja3
Gjb2	Gjb2
Gjb6	Gjb6
Cryl1	Cryl1
Ift88	Ift88
Il17d	Il17d
N6amt2	N6amt2
Xpo4	Xpo4
Lats2	Lats2
Sap18	Sap18
Gm10094	Gm10094
Mir3077	Mir3077
F630043A04Rik	F630043A04Rik
Mrp63	Mrp63
Zdhhc20	Zdhhc20
Efha1	Efha1
Fgf9	Fgf9
1700129C05Rik	1700129C05Rik
Gm5142	Gm5142
Rcbtb1	Rcbtb1
Gm6904	Gm6904
Phf11	Phf11
Gm4902	Gm4902
D14Ertd668e	D14Ertd668e
Gm6907	Gm6907
Setdb2	Setdb2
Cab39l	Cab39l
Cdadc1	Cdadc1
Shisa2	Shisa2
Atp8a2	Atp8a2
Nupl1	Nupl1
Mir719	Mir719
Mtmr6	Mtmr6
Fam123a	Fam123a
Spata13	Spata13
C1qtnf9	C1qtnf9
Mipep	Mipep
Tnfrsf19	Tnfrsf19
Sacs	Sacs
Sgcg	Sgcg
1700109G14Rik	1700109G14Rik
Arl11	Arl11
Ebpl	Ebpl
Kpna3	Kpna3
4930556J02Rik	4930556J02Rik
6330409N04Rik	6330409N04Rik
Trim13	Trim13
Dleu2	Dleu2
Kcnrg	Kcnrg
Mir16-1	Mir16-1
Mir15a	Mir15a
Dleu7	Dleu7
Rnaseh2b	Rnaseh2b
Gucy1b2	Gucy1b2
Fam124a	Fam124a
Serpine3	Serpine3
Ints6	Ints6
4931440J10Rik	4931440J10Rik
Wdfy2	Wdfy2
Defb48	Defb48
Defb47	Defb47
Defb43	Defb43
Defb30	Defb30
Defb42	Defb42
2700070H01Rik	2700070H01Rik
Ctsb	Ctsb
Fdft1	Fdft1
Neil2	Neil2
Gata4	Gata4
Blk	Blk
Fam167a	Fam167a
Tdh	Tdh
Mtmr9	Mtmr9
Xkr6	Xkr6
Mir598	Mir598
Pinx1	Pinx1
Sox7	Sox7
4930578I06Rik	4930578I06Rik
Rp1l1	Rp1l1
Prss55	Prss55
Prss51	Prss51
4930471C04Rik	4930471C04Rik
Prss52	Prss52
Msra	Msra
A930011O12Rik	A930011O12Rik
Mir124a-1	Mir124a-1
Mir3078	Mir3078
Kif13b	Kif13b
Hmbox1	Hmbox1
Ints9	Ints9
Extl3	Extl3
Fzd3	Fzd3
Fbxo16	Fbxo16
Zfp395	Zfp395
Pnoc	Pnoc
Elp3	Elp3
Gm600	Gm600
Scara5	Scara5
Pbk	Pbk
Esco2	Esco2
Ccdc25	Ccdc25
Scara3	Scara3
Clu	Clu
Gulo	Gulo
Adam2	Adam2
Ephx2	Ephx2
Chrna2	Chrna2
Ptk2b	Ptk2b
1700001G11Rik	1700001G11Rik
Trim35	Trim35
Stmn4	Stmn4
Adra1a	Adra1a
Dpysl2	Dpysl2
Gm5464	Gm5464
Pnma2	Pnma2
Bnip3l	Bnip3l
Ppp2r2a	Ppp2r2a
Ebf2	Ebf2
Gm6878	Gm6878
4930438E09Rik	4930438E09Rik
Cdca2	Cdca2
Kctd9	Kctd9
Gnrh1	Gnrh1
Dock5	Dock5
Nefl	Nefl
Nefm	Nefm
A230070E04Rik	A230070E04Rik
Adam7	Adam7
Adamdec1	Adamdec1
Adam28	Adam28
Stc1	Stc1
1700092C10Rik	1700092C10Rik
Nkx2-6	Nkx2-6
Nkx3-1	Nkx3-1
Slc25a37	Slc25a37
Synb	Synb
Gm16677	Gm16677
Entpd4	Entpd4
Loxl2	Loxl2
R3hcc1	R3hcc1
Chmp7	Chmp7
Tnfrsf10b	Tnfrsf10b
Rhobtb2	Rhobtb2
Pebp4	Pebp4
Egr3	Egr3
Bin3	Bin3
2610301G19Rik	2610301G19Rik
9930012K11Rik	9930012K11Rik
Pdlim2	Pdlim2
Sorbs3	Sorbs3
Ppp3cc	Ppp3cc
Slc39a14	Slc39a14
Piwil2	Piwil2
Polr3d	Polr3d
Mir320	Mir320
Phyhip	Phyhip
Bmp1	Bmp1
Sftpc	Sftpc
Lgi3	Lgi3
Reep4	Reep4
Hr	Hr
Nudt18	Nudt18
Fam160b2	Fam160b2
Epb4.9	Epb4.9
Fgf17	Fgf17
Npm2	Npm2
Xpo7	Xpo7
Dok2	Dok2
2410012E07Rik	2410012E07Rik
Gfra2	Gfra2
Gm4251	Gm4251
4930434J06Rik	4930434J06Rik
Fndc3a	Fndc3a
Gm9199	Gm9199
Cysltr2	Cysltr2
Rcbtb2	Rcbtb2
Rb1	Rb1
Mir687	Mir687
Lpar6	Lpar6
Itm2b	Itm2b
Med4	Med4
Nudt15	Nudt15
Sucla2	Sucla2
4933402J15Rik	4933402J15Rik
Htr2a	Htr2a
Esd	Esd
Lrch1	Lrch1
Gm4278	Gm4278
Mir466f-3	Mir466f-3
5031414D18Rik	5031414D18Rik
Lrrc63	Lrrc63
Lcp1	Lcp1
Cpb2	Cpb2
Zc3h13	Zc3h13
Siah3	Siah3
Spert	Spert
4930564B18Rik	4930564B18Rik
Cog3	Cog3
Slc25a30	Slc25a30
Gm4285	Gm4285
Tpt1	Tpt1
Snora31	Snora31
Gtf2f2	Gtf2f2
Kctd4	Kctd4
1200011I18Rik	1200011I18Rik
Nufip1	Nufip1
Tsc22d1	Tsc22d1
4930444M15Rik	4930444M15Rik
Serp2	Serp2
1700108F19Rik	1700108F19Rik
9030625A04Rik	9030625A04Rik
Ccdc122	Ccdc122
Enox1	Enox1
Gm6994	Gm6994
Gm1587	Gm1587
Dnajc15	Dnajc15
Epsti1	Epsti1
AU021034	AU021034
Mir1971	Mir1971
Tnfsf11	Tnfsf11
Akap11	Akap11
Dgkh	Dgkh
1300010F03Rik	1300010F03Rik
Zfp957	Zfp957
1190002H23Rik	1190002H23Rik
Naa16	Naa16
Mtrf1	Mtrf1
Kbtbd7	Kbtbd7
Gm5465	Gm5465
Wbp4	Wbp4
Elf1	Elf1
Sugt1	Sugt1
Lect1	Lect1
4930452G13Rik	4930452G13Rik
Mir759	Mir759
Pcdh8	Pcdh8
Gm10845	Gm10845
Olfm4	Olfm4
Pcdh17	Pcdh17
9630013A20Rik	9630013A20Rik
4930529K09Rik	4930529K09Rik
Diap3	Diap3
Tdrd3	Tdrd3
Pcdh20	Pcdh20
Gm5088	Gm5088
4930474H20Rik	4930474H20Rik
Pcdh9	Pcdh9
4921530L21Rik	4921530L21Rik
Klhl1	Klhl1
Dach1	Dach1
Mzt1	Mzt1
6720463M24Rik	6720463M24Rik
Dis3	Dis3
Pibf1	Pibf1
Klf5	Klf5
Klf12	Klf12
1700110M21Rik	1700110M21Rik
Tbc1d4	Tbc1d4
Commd6	Commd6
Uchl3	Uchl3
Lmo7	Lmo7
Kctd12	Kctd12
Mir5130	Mir5130
4933432I03Rik	4933432I03Rik
Irg1	Irg1
Cln5	Cln5
Fbxl3	Fbxl3
Mycbp2	Mycbp2
Scel	Scel
Slain1	Slain1
4921525B02Rik	4921525B02Rik
Ednrb	Ednrb
4930432J09Rik	4930432J09Rik
Pou4f1	Pou4f1
Rnf219	Rnf219
D130009I18Rik	D130009I18Rik
Gm17066	Gm17066
Rbm26	Rbm26
Ndfip2	Ndfip2
5430440P10Rik	5430440P10Rik
4930449E01Rik	4930449E01Rik
Spry2	Spry2
Trim52	Trim52
1700128A07Rik	1700128A07Rik
Slitrk1	Slitrk1
Mir3964	Mir3964
Slitrk6	Slitrk6
Slitrk5	Slitrk5
Mir466	Mir466
4930524C18Rik	4930524C18Rik
Mir17	Mir17
Mir18	Mir18
Mir19a	Mir19a
Mir20a	Mir20a
Mir19b-1	Mir19b-1
Mir17hg	Mir17hg
Mir92-1	Mir92-1
Gpc5	Gpc5
4930505G20Rik	4930505G20Rik
Gpc6	Gpc6
Dct	Dct
Tgds	Tgds
Gpr180	Gpr180
Sox21	Sox21
Gm9376	Gm9376
1700044C05Rik	1700044C05Rik
Abcc4	Abcc4
Cldn10	Cldn10
Dzip1	Dzip1
Dnajc3	Dnajc3
Uggt2	Uggt2
Hs6st3	Hs6st3
1700006F04Rik	1700006F04Rik
Oxgr1	Oxgr1
Mbnl2	Mbnl2
Rap2a	Rap2a
Ipo5	Ipo5
Farp1	Farp1
Stk24	Stk24
Slc15a1	Slc15a1
Dock9	Dock9
Ubac2	Ubac2
Gpr18	Gpr18
Gpr183	Gpr183
Timm8a2	Timm8a2
A330035P11Rik	A330035P11Rik
Tm9sf2	Tm9sf2
Clybl	Clybl
1700108J01Rik	1700108J01Rik
Gm5089	Gm5089
Zic5	Zic5
2610035F20Rik	2610035F20Rik
Zic2	Zic2
Pcca	Pcca
A2ld1	A2ld1
Tmtc4	Tmtc4
AA536875	AA536875
Nalcn	Nalcn
Itgbl1	Itgbl1
Fgf14	Fgf14
1700024B18Rik	1700024B18Rik
Sepp1	Sepp1
Ccdc152	Ccdc152
Ghr	Ghr
Fbxo4	Fbxo4
AW549877	AW549877
A630020A06	A630020A06
BC037032	BC037032
Oxct1	Oxct1
Plcxd3	Plcxd3
C6	C6
Heatr7b2	Heatr7b2
C7	C7
Card6	Card6
Rpl37	Rpl37
Snord72	Snord72
Prkaa1	Prkaa1
Ttc33	Ttc33
Ptger4	Ptger4
5430437J10Rik	5430437J10Rik
Dab2	Dab2
C9	C9
Fyb	Fyb
Rictor	Rictor
Osmr	Osmr
Lifr	Lifr
Egflam	Egflam
Gdnf	Gdnf
Wdr70	Wdr70
Nup155	Nup155
2410089E03Rik	2410089E03Rik
Nipbl	Nipbl
Slc1a3	Slc1a3
Ranbp3l	Ranbp3l
1110020G09Rik	1110020G09Rik
Skp2	Skp2
Lmbrd2	Lmbrd2
Ugt3a1	Ugt3a1
Ugt3a2	Ugt3a2
Capsl	Capsl
Il7r	Il7r
Spef2	Spef2
Prlr	Prlr
Agxt2	Agxt2
Dnajc21	Dnajc21
Brix1	Brix1
Rad1	Rad1
Ttc23l	Ttc23l
Rai14	Rai14
Gm10389	Gm10389
4930556M19Rik	4930556M19Rik
Gm19276	Gm19276
C1qtnf3	C1qtnf3
Amacr	Amacr
Slc45a2	Slc45a2
Rxfp3	Rxfp3
Adamts12	Adamts12
Tars	Tars
Npr3	Npr3
1700047G03Rik	1700047G03Rik
Sub1	Sub1
Zfr	Zfr
Mir1898	Mir1898
Mtmr12	Mtmr12
Golph3	Golph3
Pdzd2	Pdzd2
6030458C11Rik	6030458C11Rik
Drosha	Drosha
Cdh6	Cdh6
Cdh9	Cdh9
4921515E04Rik	4921515E04Rik
Cdh10	Cdh10
Acot10	Acot10
Cdh12	Cdh12
Gm5803	Gm5803
Cdh18	Cdh18
Basp1	Basp1
Gm5468	Gm5468
Myo10	Myo10
Fam134b	Fam134b
Zfp622	Zfp622
March11	March11
Fbxl7	Fbxl7
Ank	Ank
Fam105b	Fam105b
Fam105a	Fam105a
Trio	Trio
Dnahc5	Dnahc5
Ctnnd2	Ctnnd2
4930430F21Rik	4930430F21Rik
Dap	Dap
Ankrd33b	Ankrd33b
Ropn1l	Ropn1l
March6	March6
Cmbl	Cmbl
Cct5	Cct5
Fam173b	Fam173b
Tas2r119	Tas2r119
0610007N19Rik	0610007N19Rik
Snord123	Snord123
Sema5a	Sema5a
Sdc2	Sdc2
Pgcp	Pgcp
1700084J12Rik	1700084J12Rik
4930592A05Rik	4930592A05Rik
Tspyl5	Tspyl5
Mtdh	Mtdh
Laptm4b	Laptm4b
Matn2	Matn2
9430069I07Rik	9430069I07Rik
Gm12191	Gm12191
Rpl30	Rpl30
BC030476	BC030476
Hrsp12	Hrsp12
Pop1	Pop1
Nipal2	Nipal2
4930413F20Rik	4930413F20Rik
Kcns2	Kcns2
Stk3	Stk3
Osr2	Osr2
BC048602	BC048602
Vps13b	Vps13b
Mir599	Mir599
Mir875	Mir875
Cox6c	Cox6c
Rgs22	Rgs22
Fbxo43	Fbxo43
Polr2k	Polr2k
Spag1	Spag1
Rnf19a	Rnf19a
Ankrd46	Ankrd46
Snx31	Snx31
Pabpc1	Pabpc1
Ywhaz	Ywhaz
Zfp706	Zfp706
Grhl2	Grhl2
Ncald	Ncald
Gm15941	Gm15941
4930447A16Rik	4930447A16Rik
Rrm2b	Rrm2b
Ubr5	Ubr5
Odf1	Odf1
Klf10	Klf10
Azin1	Azin1
2310043O21Rik	2310043O21Rik
Atp6v1c1	Atp6v1c1
Baalc	Baalc
Fzd6	Fzd6
Cthrc1	Cthrc1
Slc25a32	Slc25a32
Dcaf13	Dcaf13
Rims2	Rims2
Dcstamp	Dcstamp
Dpys	Dpys
Gm16291	Gm16291
Lrp12	Lrp12
AU022793	AU022793
9330182O14Rik	9330182O14Rik
Gm16294	Gm16294
Zfpm2	Zfpm2
Oxr1	Oxr1
Abra	Abra
Angpt1	Angpt1
Rspo2	Rspo2
Eif3e	Eif3e
Gm10373	Gm10373
Ttc35	Ttc35
Tmem74	Tmem74
Trhr	Trhr
Nudcd1	Nudcd1
Eny2	Eny2
Pkhd1l1	Pkhd1l1
Ebag9	Ebag9
Sybu	Sybu
2310069G16Rik	2310069G16Rik
A930017M01Rik	A930017M01Rik
Kcnv1	Kcnv1
1700022A22Rik	1700022A22Rik
4930523O13Rik	4930523O13Rik
4930548G14Rik	4930548G14Rik
Csmd3	Csmd3
Trps1	Trps1
Mir1907	Mir1907
Gm19303	Gm19303
Eif3h	Eif3h
Utp23	Utp23
Rad21	Rad21
Aard	Aard
Slc30a8	Slc30a8
Med30	Med30
Ext1	Ext1
Samd12	Samd12
Tnfrsf11b	Tnfrsf11b
Colec10	Colec10
Mal2	Mal2
Nov	Nov
Enpp2	Enpp2
Taf2	Taf2
Dscc1	Dscc1
Gm9920	Gm9920
Deptor	Deptor
Col14a1	Col14a1
Mrpl13	Mrpl13
Mtbp	Mtbp
Sntb1	Sntb1
Has2	Has2
Has2as	Has2as
Slc22a22	Slc22a22
Zhx2	Zhx2
Derl1	Derl1
Wdr67	Wdr67
Fam83a	Fam83a
9130401M01Rik	9130401M01Rik
Zhx1	Zhx1
Atad2	Atad2
Wdyhv1	Wdyhv1
Fbxo32	Fbxo32
Klhl38	Klhl38
Anxa13	Anxa13
D15Ertd621e	D15Ertd621e
Tmem65	Tmem65
Trmt12	Trmt12
Rnf139	Rnf139
Tatdn1	Tatdn1
Ndufb9	Ndufb9
Mtss1	Mtss1
Zfp572	Zfp572
Sqle	Sqle
E430025E21Rik	E430025E21Rik
Nsmce2	Nsmce2
Trib1	Trib1
Gm19510	Gm19510
4933412E24Rik	4933412E24Rik
Fam84b	Fam84b
9930014A18Rik	9930014A18Rik
A1bg	A1bg
D030024E09Rik	D030024E09Rik
Myc	Myc
Pvt1	Pvt1
H2afy3	H2afy3
LOC432958	LOC432958
Gsdmc	Gsdmc
1700065I16Rik	1700065I16Rik
Gsdmc2	Gsdmc2
Gsdmcl1	Gsdmcl1
Gsdmc3	Gsdmc3
Gsdmc4	Gsdmc4
Gsdmcl-ps	Gsdmcl-ps
Fam49b	Fam49b
Asap1	Asap1
Adcy8	Adcy8
Efr3a	Efr3a
Oc90	Oc90
Hhla1	Hhla1
Kcnq3	Kcnq3
Lrrc6	Lrrc6
Tmem71	Tmem71
Phf20l1	Phf20l1
Tg	Tg
Sla	Sla
Wisp1	Wisp1
Ndrg1	Ndrg1
St3gal1	St3gal1
1700012I11Rik	1700012I11Rik
Zfat	Zfat
Mir30b	Mir30b
Mir30d	Mir30d
Khdrbs3	Khdrbs3
Gm19782	Gm19782
Fam135b	Fam135b
Col22a1	Col22a1
Kcnk9	Kcnk9
Trappc9	Trappc9
Peg13	Peg13
Chrac1	Chrac1
Eif2c2	Eif2c2
Ptk2	Ptk2
Dennd3	Dennd3
Slc45a4	Slc45a4
Gpr20	Gpr20
Ptp4a3	Ptp4a3
Gm628	Gm628
Bai1	Bai1
1700016M24Rik	1700016M24Rik
Arc	Arc
Jrk	Jrk
4933427E11Rik	4933427E11Rik
Psca	Psca
4930572J05Rik	4930572J05Rik
Slurp1	Slurp1
Lypd2	Lypd2
2300005B03Rik	2300005B03Rik
Lynx1	Lynx1
Ly6d	Ly6d
D730001G18Rik	D730001G18Rik
Ly6k	Ly6k
Gml	Gml
Hemt1	Hemt1
Cyp11b1	Cyp11b1
Cyp11b2	Cyp11b2
2010109I03Rik	2010109I03Rik
Ly6e	Ly6e
Ly6i	Ly6i
Ly6a	Ly6a
Ly6c1	Ly6c1
Ly6c2	Ly6c2
Ly6f	Ly6f
9030619P08Rik	9030619P08Rik
Ly6h	Ly6h
Gpihbp1	Gpihbp1
Zfp41	Zfp41
Top1mt	Top1mt
Rhpn1	Rhpn1
Mafa	Mafa
Zc3h3	Zc3h3
Gsdmd	Gsdmd
Naprt1	Naprt1
Eef1d	Eef1d
Tigd5	Tigd5
Pycrl	Pycrl
Tsta3	Tsta3
Zfp623	Zfp623
Zfp707	Zfp707
2410075B13Rik	2410075B13Rik
Mapk15	Mapk15
Fam83h	Fam83h
Scrib	Scrib
Puf60	Puf60
Nrbp2	Nrbp2
Eppk1	Eppk1
BC024139	BC024139
Plec	Plec
Mir1942	Mir1942
Parp10	Parp10
Grina	Grina
Gm10872	Gm10872
Spatc1	Spatc1
Gm10345	Gm10345
Oplah	Oplah
Exosc4	Exosc4
Gpaa1	Gpaa1
Cyc1	Cyc1
Sharpin	Sharpin
Maf1	Maf1
Fam203a	Fam203a
Tssk5	Tssk5
Heatr7a	Heatr7a
Bop1	Bop1
Scx	Scx
Hsf1	Hsf1
Dgat1	Dgat1
Scrt1	Scrt1
Fbxl6	Fbxl6
Slc52a2	Slc52a2
Adck5	Adck5
Cpsf1	Cpsf1
Slc39a4	Slc39a4
Vps28	Vps28
Tonsl	Tonsl
Cyhr1	Cyhr1
Kifc2	Kifc2
Foxh1	Foxh1
Ppp1r16a	Ppp1r16a
Gpt	Gpt
Mfsd3	Mfsd3
Recql4	Recql4
Lrrc14	Lrrc14
Lrrc24	Lrrc24
C030006K11Rik	C030006K11Rik
Arhgap39	Arhgap39
Zfp251	Zfp251
Zfp7	Zfp7
Commd5	Commd5
Rpl8	Rpl8
Zfp647	Zfp647
1110038F14Rik	1110038F14Rik
Mb	Mb
Apol6	Apol6
Rbfox2	Rbfox2
Apol7a	Apol7a
Apol9a	Apol9a
Apol7b	Apol7b
Apol10a	Apol10a
Apol11a	Apol11a
Apol7c	Apol7c
1700025B11Rik	1700025B11Rik
Apol10b	Apol10b
Gm8221	Gm8221
Apol11b	Apol11b
Apol7e	Apol7e
Apol9b	Apol9b
Apol8	Apol8
Myh9	Myh9
Txn2	Txn2
Foxred2	Foxred2
Eif3d	Eif3d
Cacng2	Cacng2
Ift27	Ift27
Pvalb	Pvalb
Ncf4	Ncf4
Csf2rb2	Csf2rb2
Csf2rb	Csf2rb
1700061J05Rik	1700061J05Rik
Tst	Tst
Mpst	Mpst
Kctd17	Kctd17
Tmprss6	Tmprss6
Il2rb	Il2rb
C1qtnf6	C1qtnf6
Sstr3	Sstr3
Rac2	Rac2
Cyth4	Cyth4
Elfn2	Elfn2
Mfng	Mfng
Card10	Card10
Cdc42ep1	Cdc42ep1
Lgals2	Lgals2
Gga1	Gga1
Sh3bp1	Sh3bp1
Pdxp	Pdxp
Lgals1	Lgals1
Nol12	Nol12
Triobp	Triobp
Gm10865	Gm10865
H1f0	H1f0
Gcat	Gcat
Galr3	Galr3
Ankrd54	Ankrd54
Eif3l	Eif3l
Micall1	Micall1
1700088E04Rik	1700088E04Rik
Polr2f	Polr2f
Sox10	Sox10
Gm10863	Gm10863
Pick1	Pick1
Slc16a8	Slc16a8
Baiap2l2	Baiap2l2
Pla2g6	Pla2g6
Maff	Maff
Tmem184b	Tmem184b
Mir1943	Mir1943
Csnk1e	Csnk1e
Kcnj4	Kcnj4
Kdelr3	Kdelr3
Ddx17	Ddx17
Dmc1	Dmc1
4933432B09Rik	4933432B09Rik
Cby1	Cby1
Tomm22	Tomm22
Josd1	Josd1
Gtpbp1	Gtpbp1
Sun2	Sun2
Gm16576	Gm16576
Dnalc4	Dnalc4
Nptxr	Nptxr
Npcd	Npcd
Cbx6	Cbx6
D730005E14Rik	D730005E14Rik
Apobec3	Apobec3
Cbx7	Cbx7
Pdgfb	Pdgfb
Rpl3	Rpl3
Snord83b	Snord83b
Snord43	Snord43
Syngr1	Syngr1
Tab1	Tab1
Mgat3	Mgat3
Smcr7l	Smcr7l
Atf4	Atf4
Rps19bp1	Rps19bp1
Cacna1i	Cacna1i
Enthd1	Enthd1
Grap2	Grap2
Fam83f	Fam83f
A430088P11Rik	A430088P11Rik
Tnrc6b	Tnrc6b
Mir5113	Mir5113
Adsl	Adsl
Sgsm3	Sgsm3
Mkl1	Mkl1
4930483J18Rik	4930483J18Rik
Mchr1	Mchr1
Slc25a17	Slc25a17
St13	St13
Xpnpep3	Xpnpep3
Dnajb7	Dnajb7
Rbx1	Rbx1
Ep300	Ep300
L3mbtl2	L3mbtl2
Chadl	Chadl
Rangap1	Rangap1
Zc3h7b	Zc3h7b
Tef	Tef
Tob2	Tob2
Phf5a	Phf5a
Aco2	Aco2
Polr3h	Polr3h
Csdc2	Csdc2
Pmm1	Pmm1
1700029P11Rik	1700029P11Rik
Pppde2	Pppde2
Xrcc6	Xrcc6
Nhp2l1	Nhp2l1
4930407I10Rik	4930407I10Rik
Mei1	Mei1
Ccdc134	Ccdc134
Srebf2	Srebf2
Mir33	Mir33
AI848285	AI848285
Tnfrsf13c	Tnfrsf13c
Cenpm	Cenpm
1500009C09Rik	1500009C09Rik
Sept3	Sept3
Wbp2nl	Wbp2nl
Naga	Naga
Fam109b	Fam109b
1500032L24Rik	1500032L24Rik
Ndufa6	Ndufa6
Cyp2d22	Cyp2d22
Cyp2d11	Cyp2d11
Cyp2d10	Cyp2d10
Cyp2d9	Cyp2d9
Cyp2d12	Cyp2d12
Cyp2d34	Cyp2d34
Cyp2d13	Cyp2d13
Cyp2d37-ps	Cyp2d37-ps
Cyp2d40	Cyp2d40
Cyp2d26	Cyp2d26
Tcf20	Tcf20
Tbrg3	Tbrg3
Gm20324	Gm20324
Nfam1	Nfam1
Serhl	Serhl
Rrp7a	Rrp7a
Poldip3	Poldip3
Rnu12	Rnu12
Cyb5r3	Cyb5r3
A4galt	A4galt
Arfgap3	Arfgap3
1700001L05Rik	1700001L05Rik
Pacsin2	Pacsin2
Ttll1	Ttll1
Bik	Bik
Mcat	Mcat
Tspo	Tspo
Ttll12	Ttll12
Scube1	Scube1
Mpped1	Mpped1
Efcab6	Efcab6
Sult4a1	Sult4a1
Pnpla5	Pnpla5
Pnpla3	Pnpla3
Samm50	Samm50
Parvb	Parvb
Parvg	Parvg
1810041L15Rik	1810041L15Rik
Ldoc1l	Ldoc1l
Prr5	Prr5
Gm20556	Gm20556
Arhgap8	Arhgap8
Phf21b	Phf21b
Nup50	Nup50
5031439G07Rik	5031439G07Rik
Mir1249	Mir1249
Upk3a	Upk3a
Fam118a	Fam118a
Smc1b	Smc1b
Ribc2	Ribc2
Gm19277	Gm19277
Fbln1	Fbln1
Atxn10	Atxn10
7530416G11Rik	7530416G11Rik
Wnt7b	Wnt7b
AU022754	AU022754
Mirlet7c-2	Mirlet7c-2
Mirlet7b	Mirlet7b
Ppara	Ppara
2210021J22Rik	2210021J22Rik
Pkdrej	Pkdrej
Ttc38	Ttc38
Gtse1	Gtse1
Trmu	Trmu
Celsr1	Celsr1
Gramd4	Gramd4
Cerk	Cerk
Tbc1d22a	Tbc1d22a
Fam19a5	Fam19a5
B230214G05	B230214G05
Zdhhc25	Zdhhc25
Brd1	Brd1
Zbed4	Zbed4
Alg12	Alg12
Creld2	Creld2
Pim3	Pim3
Ttll8	Ttll8
Mlc1	Mlc1
Mov10l1	Mov10l1
Panx2	Panx2
1810021B22Rik	1810021B22Rik
Trabd	Trabd
1300018J18Rik	1300018J18Rik
Tubgcp6	Tubgcp6
Hdac10	Hdac10
Mapk12	Mapk12
Mapk11	Mapk11
Plxnb2	Plxnb2
Fam116b	Fam116b
Ppp6r2	Ppp6r2
Sbf1	Sbf1
Adm2	Adm2
Miox	Miox
Lmf2	Lmf2
Ncaph2	Ncaph2
Sco2	Sco2
Tymp	Tymp
Odf3b	Odf3b
Klhdc7b	Klhdc7b
Syce3	Syce3
Cpt1b	Cpt1b
BC090627	BC090627
Chkb	Chkb
Mapk8ip2	Mapk8ip2
Arsa	Arsa
Shank3	Shank3
Acr	Acr
Rabl2	Rabl2
Syt10	Syt10
Alg10b	Alg10b
Cpne8	Cpne8
Spn-ps	Spn-ps
Kif21a	Kif21a
Abcd2	Abcd2
Slc2a13	Slc2a13
Lrrk2	Lrrk2
Muc19	Muc19
Smgc	Smgc
Cntn1	Cntn1
Mir544	Mir544
Pdzrn4	Pdzrn4
Gxylt1	Gxylt1
Yaf2	Yaf2
Zcrb1	Zcrb1
Pphln1	Pphln1
Prickle1	Prickle1
9430014N10Rik	9430014N10Rik
D630010B17Rik	D630010B17Rik
Adamts20	Adamts20
Pus7l	Pus7l
Irak4	Irak4
Twf1	Twf1
Tmem117	Tmem117
LOC100043315	LOC100043315
Nell2	Nell2
Dbx2	Dbx2
Ano6	Ano6
D030018L15Rik	D030018L15Rik
Gm4371	Gm4371
2610037D02Rik	2610037D02Rik
E330033B04Rik	E330033B04Rik
Arid2	Arid2
Scaf11	Scaf11
Slc38a1	Slc38a1
Slc38a2	Slc38a2
Slc38a4	Slc38a4
Amigo2	Amigo2
Fam113b	Fam113b
Rpap3	Rpap3
Endou	Endou
Rapgef3	Rapgef3
Slc48a1	Slc48a1
Hdac7	Hdac7
Vdr	Vdr
Tmem106c	Tmem106c
Col2a1	Col2a1
Senp1	Senp1
Pfkm	Pfkm
Asb8	Asb8
AI836003	AI836003
Olfr288	Olfr288
Olfr287	Olfr287
Olfr286	Olfr286
H1fnt	H1fnt
